Id,GEOID,Geography,Calls_2012,Cases_2012,Est_2012,Calls_2013,Cases_2013,Est_2013,Calls_2014,Cases_2014,Est_2014,Calls_2015,Cases_2015,Est_2015,Calls_2016,Cases_2016,Est_2016
0500000US06083,6083,"Santa Barbara County, California",19,6,430638,30,9,435800,40,10,440553,41,11,443815,47,15,446170
0500000US06085,6085,"Santa Clara County, California",80,24,1838988,126,38,1866961,171,45,1889824,178,48,1910105,202,65,1919402
0500000US06087,6087,"Santa Cruz County, California",12,3,266435,18,5,268948,24,6,270971,25,7,273627,29,9,274673
0500000US06089,6089,"Shasta County, California",8,2,178430,12,4,179062,16,4,179717,17,5,179301,19,6,179631
0500000US06091,6091,"Sierra County, California",0,0,3076,0,0,3039,0,0,2983,0,0,2983,0,0,2947
0500000US06093,6093,"Siskiyou County, California",2,1,44147,3,1,43632,4,1,43476,4,1,43483,5,1,43603
0500000US06095,6095,"Solano County, California",18,5,419881,29,9,423972,39,10,429601,40,11,434321,46,15,440207
0500000US06097,6097,"Sonoma County, California",21,6,490509,34,10,494657,45,12,499168,47,13,501474,53,17,503070
0500000US06099,6099,"Stanislaus County, California",23,7,521360,36,11,524744,48,12,529754,50,13,535385,57,18,541560
0500000US06101,6101,"Sutter County, California",4,1,94362,6,2,94801,9,2,95236,9,2,95978,10,3,96651
0500000US06103,6103,"Tehama County, California",3,1,63133,4,1,62835,6,1,62756,6,2,63073,7,2,63276
0500000US06105,6105,"Trinity County, California",1,0,13500,1,0,13430,1,0,13121,1,0,13068,1,0,12782
0500000US06107,6107,"Tulare County, California",20,6,450701,31,9,453354,41,11,456115,43,12,458238,49,16,460437
0500000US06109,6109,"Tuolumne County, California",2,1,54134,4,1,53940,5,1,53827,5,1,53615,6,2,53804
0500000US06111,6111,"Ventura County, California",36,11,834519,57,17,839498,76,20,844078,79,21,847719,90,29,849738
0500000US06113,6113,"Yolo County, California",9,3,204929,14,4,206685,19,5,208737,20,5,212202,23,7,215802
0500000US06115,6115,"Yuba County, California",3,1,72901,5,1,73233,7,2,73776,7,2,74299,8,3,75275
,,Colorado,165,46,5189867,301,73,5267603,273,67,5349648,315,78,5448819,391,120,5540545
0500000US08001,8001,"Adams County, Colorado",15,4,460472,27,7,470107,25,6,480446,28,7,490674,35,11,498187
0500000US08003,8003,"Alamosa County, Colorado",1,0,16141,1,0,16253,1,0,16284,1,0,16435,1,0,16654
0500000US08005,8005,"Arapahoe County, Colorado",19,5,596066,35,8,607660,32,8,618307,36,9,629241,45,14,637068
0500000US08007,8007,"Archuleta County, Colorado",0,0,12113,1,0,12194,1,0,12229,1,0,12384,1,0,12854
0500000US08009,8009,"Baca County, Colorado",0,0,3762,0,0,3682,0,0,3630,0,0,3599,0,0,3568
0500000US08011,8011,"Bent County, Colorado",0,0,5811,0,0,5738,0,0,5780,0,0,5892,0,0,5861
0500000US08013,8013,"Boulder County, Colorado",10,3,305350,18,4,310287,16,4,313204,18,5,318738,23,7,322226
0500000US08014,8014,"Broomfield County, Colorado",2,1,58930,3,1,60116,3,1,61786,4,1,64885,5,1,66529
0500000US08015,8015,"Chaffee County, Colorado",1,0,18105,1,0,18318,1,0,18448,1,0,18606,1,0,19058
0500000US08017,8017,"Cheyenne County, Colorado",0,0,1873,0,0,1881,0,0,1841,0,0,1816,0,0,1848
0500000US08019,8019,"Clear Creek County, Colorado",0,0,9075,1,0,9100,0,0,9215,1,0,9364,1,0,9436
0500000US08021,8021,"Conejos County, Colorado",0,0,8279,0,0,8257,0,0,8276,0,0,8125,1,0,8129
0500000US08023,8023,"Costilla County, Colorado",0,0,3603,0,0,3521,0,0,3540,0,0,3563,0,0,3721
0500000US08025,8025,"Crowley County, Colorado",0,0,5418,0,0,5325,0,0,5608,0,0,5639,0,0,5694
0500000US08027,8027,"Custer County, Colorado",0,0,4241,0,0,4264,0,0,4344,0,0,4425,0,0,4602
0500000US08029,8029,"Delta County, Colorado",1,0,30438,2,0,30314,2,0,29961,2,0,29950,2,1,30442
0500000US08031,8031,"Denver County, Colorado",20,6,633563,37,9,647433,34,8,662425,39,10,680032,49,15,693060
0500000US08033,8033,"Dolores County, Colorado",0,0,1998,0,0,2030,0,0,1975,0,0,1981,0,0,2056
0500000US08035,8035,"Douglas County, Colorado",9,3,298754,18,4,306442,16,4,314981,19,5,322381,23,7,328632
0500000US08037,8037,"Eagle County, Colorado",2,0,51942,3,1,52379,3,1,52815,3,1,53346,4,1,53989
0500000US08039,8039,"Elbert County, Colorado",1,0,23400,1,0,23670,1,0,24128,1,0,24698,2,1,25231
0500000US08041,8041,"El Paso County, Colorado",21,6,645641,37,9,654993,34,8,662647,39,10,674290,49,15,688284
0500000US08043,8043,"Fremont County, Colorado",1,0,47122,3,1,46467,2,1,46427,3,1,46713,3,1,47446
0500000US08045,8045,"Garfield County, Colorado",2,1,56709,3,1,56914,3,1,57195,3,1,57768,4,1,58887
0500000US08047,8047,"Gilpin County, Colorado",0,0,5453,0,0,5567,0,0,5773,0,0,5817,0,0,5931
0500000US08049,8049,"Grand County, Colorado",0,0,14147,1,0,14254,1,0,14461,1,0,14580,1,0,15008
0500000US08051,8051,"Gunnison County, Colorado",0,0,15425,1,0,15643,1,0,15830,1,0,16137,1,0,16408
0500000US08053,8053,"Hinsdale County, Colorado",0,0,797,0,0,805,0,0,778,0,0,769,0,0,788
0500000US08055,8055,"Huerfano County, Colorado",0,0,6582,0,0,6479,0,0,6407,0,0,6459,0,0,6677
0500000US08057,8057,"Jackson County, Colorado",0,0,1347,0,0,1355,0,0,1395,0,0,1352,0,0,1357
0500000US08059,8059,"Jefferson County, Colorado",17,5,546080,32,8,551912,29,7,559076,33,8,565143,40,12,571837
0500000US08061,8061,"Kiowa County, Colorado",0,0,1438,0,0,1417,0,0,1409,0,0,1414,0,0,1373
0500000US08063,8063,"Kit Carson County, Colorado",0,0,8107,0,0,8279,0,0,8054,0,0,8234,1,0,8195
0500000US08065,8065,"Lake County, Colorado",0,0,7280,0,0,7296,0,0,7351,0,0,7461,1,0,7618
0500000US08067,8067,"La Plata County, Colorado",2,0,52356,3,1,53339,3,1,53882,3,1,54770,4,1,55623
0500000US08069,8069,"Larimer County, Colorado",10,3,310965,18,4,316605,17,4,324709,19,5,333869,24,7,339993
0500000US08071,8071,"Las Animas County, Colorado",0,0,14967,1,0,14401,1,0,14072,1,0,14067,1,0,14103
0500000US08073,8073,"Lincoln County, Colorado",0,0,5442,0,0,5430,0,0,5507,0,0,5551,0,0,5643
0500000US08075,8075,"Logan County, Colorado",1,0,21846,1,0,21660,1,0,21940,1,0,21946,2,0,21919
0500000US08077,8077,"Mesa County, Colorado",5,1,147471,8,2,147372,8,2,147502,9,2,148401,11,3,150083
0500000US08079,8079,"Mineral County, Colorado",0,0,710,0,0,722,0,0,693,0,0,724,0,0,732
0500000US08081,8081,"Moffat County, Colorado",0,0,13164,1,0,13099,1,0,12899,1,0,12899,1,0,13109
0500000US08083,8083,"Montezuma County, Colorado",1,0,25437,1,0,25657,1,0,25783,2,0,26153,2,1,26999
0500000US08085,8085,"Montrose County, Colorado",1,0,40678,2,1,40634,2,1,40747,2,1,40800,3,1,41471
0500000US08087,8087,"Morgan County, Colorado",1,0,28331,2,0,28306,1,0,28208,2,0,28323,2,1,28274
0500000US08089,8089,"Otero County, Colorado",1,0,18689,1,0,18525,1,0,18407,1,0,18284,1,0,18295
0500000US08091,8091,"Ouray County, Colorado",0,0,4546,0,0,4579,0,0,4615,0,0,4660,0,0,4857
0500000US08093,8093,"Park County, Colorado",1,0,16037,1,0,16118,1,0,16296,1,0,16581,1,0,17166
0500000US08095,8095,"Phillips County, Colorado",0,0,4382,0,0,4357,0,0,4380,0,0,4326,0,0,4288
0500000US08097,8097,"Pitkin County, Colorado",1,0,17223,1,0,17361,1,0,17595,1,0,17782,1,0,17752
0500000US08099,8099,"Prowers County, Colorado",0,0,12408,1,0,12286,1,0,12040,1,0,11949,1,0,11922
0500000US08101,8101,"Pueblo County, Colorado",5,1,160397,9,2,160803,8,2,161350,9,2,163117,12,4,165123
0500000US08103,8103,"Rio Blanco County, Colorado",0,0,6796,0,0,6740,0,0,6660,0,0,6548,0,0,6545
0500000US08105,8105,"Rio Grande County, Colorado",0,0,11882,1,0,11725,1,0,11561,1,0,11467,1,0,11479
0500000US08107,8107,"Routt County, Colorado",1,0,23285,1,0,23587,1,0,24054,1,0,24325,2,1,24648
0500000US08109,8109,"Saguache County, Colorado",0,0,6305,0,0,6209,0,0,6161,0,0,6209,0,0,6389
0500000US08111,8111,"San Juan County, Colorado",0,0,691,0,0,695,0,0,717,0,0,694,0,0,694
0500000US08113,8113,"San Miguel County, Colorado",0,0,7578,0,0,7636,0,0,7755,0,0,7849,1,0,8017
0500000US08115,8115,"Sedgwick County, Colorado",0,0,2372,0,0,2342,0,0,2330,0,0,2385,0,0,2407
0500000US08117,8117,"Summit County, Colorado",1,0,28223,2,0,28653,1,0,29205,2,0,29892,2,1,30374
0500000US08119,8119,"Teller County, Colorado",1,0,23373,1,0,23242,1,0,23375,1,0,23329,2,1,24043
0500000US08121,8121,"Washington County, Colorado",0,0,4737,0,0,4781,0,0,4784,0,0,4860,0,0,4908
0500000US08123,8123,"Weld County, Colorado",8,2,263997,15,4,270182,14,3,276163,16,4,285053,21,6,294932
0500000US08125,8125,"Yuma County, Colorado",0,0,10117,1,0,10205,1,0,10232,1,0,10095,1,0,10103
,,Connecticut,102,27,3593795,108,29,3596003,100,35,3591873,119,39,3584730,193,54,3576452
0500000US09001,9001,"Fairfield County, Connecticut",27,7,934931,28,8,940621,26,9,943686,31,10,944674,51,14,944177
0500000US09003,9003,"Hartford County, Connecticut",25,7,897420,27,7,897737,25,9,896258,30,10,894692,48,13,892389
0500000US09005,9005,"Litchfield County, Connecticut",5,1,187487,6,2,186760,5,2,185110,6,2,183776,10,3,182571
0500000US09007,9007,"Middlesex County, Connecticut",5,1,165512,5,1,165219,5,2,164555,5,2,163577,9,2,163329
0500000US09009,9009,"New Haven County, Connecticut",25,6,864177,26,7,862712,24,8,861534,29,9,859073,46,13,856875
0500000US09011,9011,"New London County, Connecticut",8,2,274267,8,2,273405,8,3,272053,9,3,270639,15,4,269801
0500000US09013,9013,"Tolland County, Connecticut",4,1,152006,5,1,151881,4,1,151758,5,2,151684,8,2,151118
0500000US09015,9015,"Windham County, Connecticut",3,1,117995,4,1,117668,3,1,116919,4,1,116615,6,2,116192
,,Delaware,34,5,916993,28,9,925395,24,8,934948,28,5,944076,61,21,952065
0500000US10001,10001,"Kent County, Delaware",6,1,167605,5,2,169457,4,1,171949,5,1,173533,11,4,174827
0500000US10003,10003,"New Castle County, Delaware",20,3,546041,17,5,549521,14,5,552271,16,3,555167,36,12,556987
0500000US10005,10005,"Sussex County, Delaware",8,1,203347,6,2,206417,5,2,210728,6,1,215376,14,5,220251
0500000US11001,11001,"District of Columbia, District of Columbia",359,67,635327,337,78,649165,404,62,659005,300,68,670377,347,85,681170
,,Florida,883,237,19344156,1501,365,19582022,1428,364,19888741,1528,412,20244914,1623,550,20612439
0500000US12001,12001,"Alachua County, Florida",11,3,251587,19,5,252636,18,5,255786,20,5,259402,21,7,263496
0500000US12003,12003,"Baker County, Florida",1,0,27055,2,1,27001,2,0,27143,2,1,27424,2,1,27937
0500000US12005,12005,"Bay County, Florida",8,2,172029,13,3,174994,13,3,178860,14,4,181947,14,5,183974
0500000US12007,12007,"Bradford County, Florida",1,0,27141,2,1,26910,2,0,26682,2,1,26935,2,1,26926
0500000US12009,12009,"Brevard County, Florida",25,7,547753,42,10,551299,40,10,557299,43,12,567934,46,15,579130
0500000US12011,12011,"Broward County, Florida",83,22,1816552,141,34,1840051,134,34,1865385,142,38,1887281,150,51,1909632
0500000US12013,12013,"Calhoun County, Florida",1,0,14717,1,0,14634,1,0,14510,1,0,14468,1,0,14423
0500000US12015,12015,"Charlotte County, Florida",7,2,162937,13,3,165018,12,3,168595,13,4,173194,14,5,178465
0500000US12017,12017,"Citrus County, Florida",6,2,139341,11,3,139063,10,3,139264,11,3,140974,11,4,143621
0500000US12019,12019,"Clay County, Florida",9,2,194260,15,4,196276,14,4,199501,15,4,203383,16,6,208311
0500000US12021,12021,"Collier County, Florida",15,4,332332,26,6,339244,25,6,347899,27,7,356570,29,10,365136
0500000US12023,12023,"Columbia County, Florida",3,1,67949,5,1,67512,5,1,67942,5,1,68286,5,2,69299
0500000US12027,12027,"DeSoto County, Florida",2,0,34781,3,1,34641,3,1,35094,3,1,35355,3,1,35800
0500000US12029,12029,"Dixie County, Florida",1,0,16074,1,0,15955,1,0,15904,1,0,16187,1,0,16300
0500000US12031,12031,"Duval County, Florida",40,11,880870,68,17,886873,65,16,898372,69,19,912081,73,25,926255
0500000US12033,12033,"Escambia County, Florida",14,4,304218,24,6,307782,22,6,309449,23,6,311236,25,8,315187
0500000US12035,12035,"Flagler County, Florida",5,1,98605,8,2,100013,7,2,102471,8,2,105188,9,3,108310
0500000US12037,12037,"Franklin County, Florida",1,0,11637,1,0,11559,1,0,11678,1,0,11749,1,0,11901
0500000US12039,12039,"Gadsden County, Florida",2,1,46574,4,1,46034,3,1,46121,3,1,46032,4,1,46006
0500000US12041,12041,"Gilchrist County, Florida",1,0,16886,1,0,16912,1,0,16973,1,0,17181,1,0,17212
0500000US12043,12043,"Glades County, Florida",1,0,13007,1,0,13079,1,0,13439,1,0,13607,1,0,13970
0500000US12045,12045,"Gulf County, Florida",1,0,15669,1,0,15788,1,0,15936,1,0,15874,1,0,15990
0500000US12047,12047,"Hamilton County, Florida",1,0,14732,1,0,14344,1,0,14068,1,0,14303,1,0,14361
0500000US12049,12049,"Hardee County, Florida",1,0,27379,2,1,27255,2,0,27264,2,1,27252,2,1,27360
0500000US12051,12051,"Hendry County, Florida",2,0,37777,3,1,37630,3,1,38294,3,1,38890,3,1,39290
0500000US12053,12053,"Hernando County, Florida",8,2,173110,13,3,174019,13,3,175695,13,4,178326,14,5,182835
0500000US12055,12055,"Highlands County, Florida",4,1,98045,7,2,97817,7,2,98085,8,2,99447,8,3,100917
0500000US12057,12057,"Hillsborough County, Florida",59,16,1281677,99,24,1293189,95,24,1317116,102,27,1347077,108,37,1376238
0500000US12059,12059,"Holmes County, Florida",1,0,19739,2,0,19652,1,0,19640,1,0,19329,2,1,19487
0500000US12061,12061,"Indian River County, Florida",6,2,140650,11,3,141966,10,3,144740,11,3,147792,12,4,151563
0500000US12063,12063,"Jackson County, Florida",2,1,49011,4,1,48990,4,1,48786,4,1,48590,4,1,48229
0500000US12065,12065,"Jefferson County, Florida",1,0,14204,1,0,14191,1,0,14037,1,0,14071,1,0,13906
0500000US12067,12067,"Lafayette County, Florida",0,0,8811,1,0,8820,1,0,8832,1,0,8628,1,0,8617
0500000US12069,12069,"Lake County, Florida",14,4,303437,24,6,307922,23,6,315657,25,7,325518,26,9,335396
0500000US12071,12071,"Lee County, Florida",29,8,644096,51,12,660085,49,12,678048,53,14,700285,57,19,722336
0500000US12073,12073,"Leon County, Florida",13,3,283808,22,5,282071,20,5,284053,22,6,286187,23,8,287822
0500000US12075,12075,"Levy County, Florida",2,0,39935,3,1,39535,3,1,39418,3,1,39688,3,1,39961
0500000US12077,12077,"Liberty County, Florida",0,0,8247,1,0,8309,1,0,8345,1,0,8323,1,0,8202
0500000US12079,12079,"Madison County, Florida",1,0,18939,1,0,18724,1,0,18516,1,0,18398,1,0,18224
0500000US12081,12081,"Manatee County, Florida",15,4,334096,26,6,342246,25,6,351713,27,7,363110,30,10,375888
0500000US12083,12083,"Marion County, Florida",15,4,334294,26,6,335800,24,6,339079,26,7,343514,27,9,349020
0500000US12085,12085,"Martin County, Florida",7,2,148945,12,3,151237,11,3,153272,12,3,155804,12,4,158701
0500000US12086,12086,"Miami-Dade County, Florida",119,32,2607979,202,49,2641273,192,49,2667299,203,55,2692593,214,72,2712945
0500000US12087,12087,"Monroe County, Florida",3,1,74833,6,1,76204,6,1,76910,6,2,78728,6,2,79077
0500000US12089,12089,"Nassau County, Florida",3,1,74638,6,1,75606,5,1,76598,6,2,78470,6,2,80622
0500000US12091,12091,"Okaloosa County, Florida",9,2,190254,15,4,193408,14,4,195479,15,4,198681,16,5,201170
0500000US12093,12093,"Okeechobee County, Florida",2,0,39287,3,1,38989,3,1,39101,3,1,39409,3,1,40314
0500000US12095,12095,"Orange County, Florida",55,15,1202048,94,23,1225366,90,23,1253631,97,26,1284864,103,35,1314367
0500000US12097,12097,"Osceola County, Florida",13,4,289501,23,6,299822,22,6,311445,24,7,323028,26,9,336015
0500000US12099,12099,"Palm Beach County, Florida",62,17,1354987,105,26,1375619,100,26,1397526,107,29,1421843,114,39,1443810
0500000US12101,12101,"Pasco County, Florida",21,6,470762,36,9,475679,35,9,485447,38,10,497292,40,14,512368
0500000US12103,12103,"Pinellas County, Florida",42,11,922075,71,17,929085,67,17,937457,72,19,948391,76,26,960730
0500000US12105,12105,"Polk County, Florida",28,8,615294,48,12,622656,46,12,634932,49,13,649425,52,18,666149
0500000US12107,12107,"Putnam County, Florida",3,1,73021,6,1,72377,5,1,71936,5,1,71910,6,2,72277
0500000US12109,12109,"St. Johns County, Florida",9,2,202308,16,4,209607,16,4,218151,17,5,226658,19,6,235087
0500000US12111,12111,"St. Lucie County, Florida",13,3,283726,22,5,286138,21,5,291002,23,6,298307,24,8,306507
0500000US12113,12113,"Santa Rosa County, Florida",7,2,158366,12,3,160649,12,3,163154,13,3,166850,13,5,170497
0500000US12115,12115,"Sarasota County, Florida",18,5,386135,30,7,389911,28,7,396537,31,8,404903,32,11,412569
0500000US12117,12117,"Seminole County, Florida",20,5,431487,33,8,436512,32,8,442326,34,9,448722,36,12,455479
0500000US12119,12119,"Sumter County, Florida",5,1,102790,8,2,108263,8,2,114012,9,2,118882,10,3,123996
0500000US12121,12121,"Suwannee County, Florida",2,1,43492,3,1,43550,3,1,43777,3,1,43651,3,1,43794
0500000US12123,12123,"Taylor County, Florida",1,0,22762,2,0,22884,2,0,22619,2,0,22471,2,1,22175
0500000US12125,12125,"Union County, Florida",1,0,15235,1,0,15069,1,0,15170,1,0,15180,1,0,15142
0500000US12127,12127,"Volusia County, Florida",23,6,497279,38,9,501282,36,9,507913,39,11,518190,42,14,529364
0500000US12129,12129,"Wakulla County, Florida",1,0,30805,2,1,30972,2,1,31384,2,1,31516,3,1,31893
0500000US12131,12131,"Walton County, Florida",3,1,57330,5,1,59411,4,1,61550,5,1,63459,5,2,65889
0500000US12133,12133,"Washington County, Florida",1,0,24856,2,0,24614,2,0,24424,2,1,24671,2,1,24569
,,Georgia,363,94,9914668,599,163,9984938,626,150,10087231,661,193,10199398,695,256,10310371
0500000US13001,13001,"Appling County, Georgia",1,0,18379,1,0,18351,1,0,18456,1,0,18437,1,0,18428
0500000US13003,13003,"Atkinson County, Georgia",0,0,8255,0,0,8260,1,0,8203,1,0,8350,1,0,8273
0500000US13005,13005,"Bacon County, Georgia",0,0,11188,1,0,11200,1,0,11213,1,0,11281,1,0,11372
0500000US13007,13007,"Baker County, Georgia",0,0,3365,0,0,3319,0,0,3258,0,0,3160,0,0,3150
0500000US13009,13009,"Baldwin County, Georgia",2,0,46484,3,1,46143,3,1,45839,3,1,45431,3,1,45144
0500000US13011,13011,"Banks County, Georgia",1,0,18233,1,0,18299,1,0,18284,1,0,18468,1,0,18397
0500000US13013,13013,"Barrow County, Georgia",3,1,70161,4,1,71325,5,1,72982,5,1,75107,5,2,77126
0500000US13015,13015,"Bartow County, Georgia",4,1,100488,6,2,101206,6,2,101675,7,2,102533,7,3,103807
0500000US13017,13017,"Ben Hill County, Georgia",1,0,17570,1,0,17417,1,0,17440,1,0,17354,1,0,17243
0500000US13019,13019,"Berrien County, Georgia",1,0,19160,1,0,19022,1,0,18790,1,0,18966,1,0,18993
0500000US13021,13021,"Bibb County, Georgia",6,1,156189,9,3,154566,10,2,153914,10,3,153540,10,4,152760
0500000US13023,13023,"Bleckley County, Georgia",0,0,12909,1,0,12760,1,0,12754,1,0,12782,1,0,12970
0500000US13025,13025,"Brantley County, Georgia",1,0,18539,1,0,18280,1,0,18390,1,0,18449,1,0,18355
0500000US13027,13027,"Brooks County, Georgia",1,0,15648,1,0,15664,1,0,15534,1,0,15692,1,0,15687
0500000US13029,13029,"Bryan County, Georgia",1,0,32272,2,1,33120,2,1,33847,2,1,35052,2,1,36230
0500000US13031,13031,"Bulloch County, Georgia",3,1,73162,4,1,71873,5,1,72735,5,1,73213,5,2,74722
0500000US13033,13033,"Burke County, Georgia",1,0,23131,1,0,22918,1,0,22709,1,0,22742,2,1,22688
0500000US13035,13035,"Butts County, Georgia",1,0,23426,1,0,23225,1,0,23377,2,0,23548,2,1,23817
0500000US13037,13037,"Calhoun County, Georgia",0,0,6489,0,0,6513,0,0,6423,0,0,6465,0,0,6324
0500000US13039,13039,"Camden County, Georgia",2,0,51407,3,1,51490,3,1,52012,3,1,52543,4,1,53008
0500000US13043,13043,"Candler County, Georgia",0,0,11126,1,0,10951,1,0,10888,1,0,10935,1,0,10910
0500000US13045,13045,"Carroll County, Georgia",4,1,111444,7,2,112333,7,2,114052,7,2,114689,8,3,116261
0500000US13047,13047,"Catoosa County, Georgia",2,1,65004,4,1,65343,4,1,65585,4,1,65897,4,2,66398
0500000US13049,13049,"Charlton County, Georgia",0,0,13332,1,0,13083,1,0,12921,1,0,13009,1,0,12497
0500000US13051,13051,"Chatham County, Georgia",10,3,276521,17,5,277992,18,4,282849,19,5,286622,19,7,289082
0500000US13053,13053,"Chattahoochee County, Georgia",0,0,12632,1,0,12436,1,0,11956,1,0,11462,1,0,10922
0500000US13055,13055,"Chattooga County, Georgia",1,0,25629,2,0,25045,2,0,24849,2,0,24882,2,1,24824
0500000US13057,13057,"Cherokee County, Georgia",8,2,220788,13,4,224481,14,3,230578,15,4,235609,16,6,241689
0500000US13059,13059,"Clarke County, Georgia",4,1,120174,7,2,121040,7,2,120634,8,2,123629,8,3,124707
0500000US13061,13061,"Clay County, Georgia",0,0,3104,0,0,3037,0,0,3100,0,0,3080,0,0,3020
0500000US13063,13063,"Clayton County, Georgia",10,3,266073,16,4,264668,17,4,267576,18,5,273567,19,7,279462
0500000US13065,13065,"Clinch County, Georgia",0,0,6732,0,0,6798,0,0,6824,0,0,6885,0,0,6829
0500000US13067,13067,"Cobb County, Georgia",26,7,707629,43,12,716873,45,11,729146,48,14,740144,50,19,748150
0500000US13069,13069,"Coffee County, Georgia",2,0,43140,3,1,43096,3,1,42891,3,1,43071,3,1,43012
0500000US13071,13071,"Colquitt County, Georgia",2,0,46163,3,1,46300,3,1,46085,3,1,45755,3,1,45708
0500000US13073,13073,"Columbia County, Georgia",5,1,132518,8,2,136190,9,2,139281,9,3,144080,10,4,147450
0500000US13075,13075,"Cook County, Georgia",1,0,16908,1,0,17061,1,0,17296,1,0,17085,1,0,17167
0500000US13077,13077,"Coweta County, Georgia",5,1,130793,8,2,133091,8,2,135435,9,3,138278,9,3,140526
0500000US13079,13079,"Crawford County, Georgia",0,0,12659,1,0,12543,1,0,12479,1,0,12411,1,0,12322
0500000US13081,13081,"Crisp County, Georgia",1,0,23555,1,0,23230,1,0,22950,1,0,22850,2,1,22721
0500000US13083,13083,"Dade County, Georgia",1,0,16534,1,0,16463,1,0,16326,1,0,16202,1,0,16257
0500000US13085,13085,"Dawson County, Georgia",1,0,22371,1,0,22574,1,0,22891,2,0,23256,2,1,23604
0500000US13087,13087,"Decatur County, Georgia",1,0,27494,2,0,27417,2,0,27269,2,1,27183,2,1,26822
0500000US13089,13089,"DeKalb County, Georgia",26,7,708800,43,12,715014,45,11,722615,47,14,732758,50,18,740321
0500000US13091,13091,"Dodge County, Georgia",1,0,21343,1,0,21239,1,0,20969,1,0,20863,1,1,20563
0500000US13093,13093,"Dooly County, Georgia",1,0,14344,1,0,14290,1,0,14124,1,0,13923,1,0,13763
0500000US13095,13095,"Dougherty County, Georgia",3,1,94590,6,2,93238,6,1,92527,6,2,91259,6,2,90017
0500000US13097,13097,"Douglas County, Georgia",5,1,133804,8,2,136270,9,2,138447,9,3,140671,10,4,142224
0500000US13099,13099,"Early County, Georgia",0,0,10615,1,0,10509,1,0,10448,1,0,10487,1,0,10339
0500000US13101,13101,"Echols County, Georgia",0,0,4010,0,0,4039,0,0,4067,0,0,4045,0,0,3962
0500000US13103,13103,"Effingham County, Georgia",2,1,53400,3,1,54488,3,1,55506,4,1,57155,4,1,58712
0500000US13105,13105,"Elbert County, Georgia",1,0,19596,1,0,19519,1,0,19410,1,0,19302,1,0,19143
0500000US13107,13107,"Emanuel County, Georgia",1,0,22852,1,0,22794,1,0,22675,1,0,22659,2,1,22635
